Time,Type,Command,Duration
02/Feb/2026 00:26:38,Query,SELECT * FROM creditcard WHERE userid = 7777,47
18/Feb/2026 17:15:39,Query,SELECT * FROM users WHERE userid = 3315,49
27/Jan/2026 18:36:48,Connect,dbuser on BCG using TCP/IP,
27/Jan/2026 13:02:33,Query,SELECT * FROM creditcard WHERE userid = 4063,39
22/Feb/2026 12:07:56,Query,UPDATE users SET email = elizabeth@example.org WHERE userid = 1985,80
17/Feb/2026 10:09:26,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (elizabeth30, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Michael, Williams, elizabeth44@example.org)",72
19/Feb/2026 00:17:07,Query,SELECT * FROM creditcard WHERE userid = 1461,31
31/Jan/2026 21:23:40,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1832,69
26/Jan/2026 07:24:48,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia91, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Martinez, michael89@company.com)",79
11/Feb/2026 16:13:22,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4117, SC-MG-G10, 4)",18
11/Feb/2026 18:57:22,Query,SELECT username FROM users WHERE userid = 7489,5
29/Jan/2026 02:28:03,Query,DELETE FROM sessions WHERE userid = 2432,8
28/Jan/2026 04:16:20,Connect,admin on BCG using TCP/IP,
06/Feb/2026 17:01:39,Query,SELECT * FROM creditcard WHERE userid = 1526,21
02/Feb/2026 12:21:15,Query,SELECT email FROM users WHERE userid = 9116,30
31/Jan/2026 03:51:55,Query,UPDATE users SET email = elizabeth@gmail.com WHERE userid = 6623,50
26/Jan/2026 18:38:56,Connect,webapp on BCG using TCP/IP,
24/Feb/2026 02:18:37,Query,UPDATE products SET stock = stock - 1 WHERE productid = 6882,29
17/Feb/2026 00:41:44,Query,SELECT * FROM creditcard WHERE userid = 5973,20
04/Feb/2026 18:30:56,Connect,admin on BCG using TCP/IP,
28/Jan/2026 18:37:18,Query,SELECT username FROM users WHERE userid = 4842,7
11/Feb/2026 16:52:18,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3384,78
12/Feb/2026 04:29:14,Query,DELETE FROM sessions WHERE userid = 8004,8
17/Feb/2026 00:48:53,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5340,41
13/Feb/2026 10:33:50,Query,SELECT email FROM users WHERE userid = 6452,39
21/Feb/2026 07:24:35,Query,SELECT username FROM users WHERE userid = 8556,33
05/Feb/2026 20:45:09,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9525,89
28/Jan/2026 08:25:44,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1714,90
14/Feb/2026 04:47:53,Query,SELECT ccexpire FROM creditcard WHERE userid = 2497,43
30/Jan/2026 17:36:58,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia22, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Elizabeth, Johnson, robert69@hotmail.com)",48
30/Jan/2026 18:43:50,Query,DELETE FROM sessions WHERE userid = 8595,9
21/Feb/2026 22:05:48,Connect,dbuser on BCG using TCP/IP,
01/Feb/2026 00:59:07,Query,SELECT username FROM users WHERE userid = 7495,46
21/Feb/2026 05:33:00,Query,SELECT email FROM users WHERE userid = 7735,47
28/Jan/2026 16:48:12,Connect,admin on BCG using TCP/IP,
03/Feb/2026 12:03:02,Query,SELECT * FROM creditcard WHERE userid = 9729,27
11/Feb/2026 17:25:24,Query,SELECT * FROM creditcard WHERE userid = 5452,34
03/Feb/2026 22:04:31,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3055,84
18/Feb/2026 08:18:25,Connect,dbuser on BCG using TCP/IP,
08/Feb/2026 09:31:09,Query,UPDATE users SET email = james@yahoo.com WHERE userid = 4398,76
05/Feb/2026 02:09:04,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (james71, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Miller, linda30@company.com)",55
28/Jan/2026 05:39:15,Query,SELECT * FROM creditcard WHERE userid = 1590,28
07/Feb/2026 23:29:30,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (7685, WC-SH-G04, 3)",98
10/Feb/2026 06:22:07,Connect,dbuser on BCG using TCP/IP,
23/Feb/2026 01:08:34,Connect,dbuser on BCG using TCP/IP,
18/Feb/2026 15:32:48,Query,DELETE FROM sessions WHERE userid = 5982,10
06/Feb/2026 20:17:17,Connect,admin on BCG using TCP/IP,
20/Feb/2026 00:49:51,Query,UPDATE users SET email = patricia@company.com WHERE userid = 9455,15
01/Feb/2026 19:00:47,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2213, WC-SH-T02, 5)",84
11/Feb/2026 03:11:24,Query,SELECT * FROM users WHERE userid = 6731,5
05/Feb/2026 03:47:59,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (1613, DB-SG-G01, 4)",64
31/Jan/2026 23:40:08,Query,SELECT email FROM users WHERE userid = 5947,21
20/Feb/2026 20:58:47,Query,UPDATE users SET email = linda@example.org WHERE userid = 5628,18
03/Feb/2026 13:58:54,Connect,admin on BCG using TCP/IP,
12/Feb/2026 01:35:24,Query,SELECT ccexpire FROM creditcard WHERE userid = 8250,34
22/Feb/2026 10:19:48,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (elizabeth46, 1e3f0e4291be8533bce600d32c41da4fecfd0204, James, Johnson, william18@hotmail.com)",11
10/Feb/2026 22:29:52,Query,DELETE FROM sessions WHERE userid = 2648,26
23/Feb/2026 09:59:04,Query,SELECT * FROM creditcard WHERE userid = 5499,16
24/Feb/2026 00:34:34,Query,SELECT * FROM users WHERE userid = 8504,14
10/Feb/2026 01:06:35,Connect,dbuser on BCG using TCP/IP,
14/Feb/2026 21:20:09,Query,SELECT * FROM users WHERE userid = 3316,35
04/Feb/2026 20:23:00,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8409,45
29/Jan/2026 21:00:30,Query,DELETE FROM sessions WHERE userid = 8523,6
20/Feb/2026 15:56:29,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3304,61
20/Feb/2026 14:14:01,Connect,webapp on BCG using TCP/IP,
15/Feb/2026 08:47:45,Connect,webapp on BCG using TCP/IP,
06/Feb/2026 01:27:20,Query,SELECT * FROM creditcard WHERE userid = 9015,7
23/Feb/2026 20:44:48,Connect,admin on BCG using TCP/IP,
03/Feb/2026 13:02:12,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8697, SC-MG-G10, 3)",47
04/Feb/2026 05:44:38,Query,SELECT * FROM creditcard WHERE userid = 4550,46
03/Feb/2026 17:25:22,Query,UPDATE users SET email = robert@gmail.com WHERE userid = 5317,26
30/Jan/2026 20:06:11,Query,SELECT email FROM users WHERE userid = 1424,18
06/Feb/2026 23:34:54,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8613,98
18/Feb/2026 20:42:02,Query,UPDATE users SET email = william@company.com WHERE userid = 6708,59
15/Feb/2026 10:56:47,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia38, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Smith, michael20@example.org)",17
27/Jan/2026 20:46:17,Query,SELECT * FROM creditcard WHERE userid = 6914,16
06/Feb/2026 18:46:38,Query,SELECT email FROM users WHERE userid = 1931,22
23/Feb/2026 18:56:47,Query,SELECT username FROM users WHERE userid = 1684,14
06/Feb/2026 13:31:59,Query,SELECT email FROM users WHERE userid = 2088,35
10/Feb/2026 14:08:33,Query,DELETE FROM sessions WHERE userid = 5604,22
28/Jan/2026 06:45:25,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5493,60
27/Jan/2026 20:15:51,Query,SELECT email FROM users WHERE userid = 1380,24
27/Jan/2026 16:35:27,Query,SELECT email FROM users WHERE userid = 3039,26
28/Jan/2026 22:40:00,Query,SELECT ccexpire FROM creditcard WHERE userid = 6238,18
10/Feb/2026 10:02:35,Query,SELECT email FROM users WHERE userid = 9271,6
29/Jan/2026 19:38:41,Query,SELECT * FROM creditcard WHERE userid = 4998,14
14/Feb/2026 20:22:54,Query,SELECT username FROM users WHERE userid = 2180,6
21/Feb/2026 09:33:11,Query,UPDATE users SET email = mary@yahoo.com WHERE userid = 1795,56
01/Feb/2026 04:05:18,Query,UPDATE users SET email = jennifer@yahoo.com WHERE userid = 5872,74
11/Feb/2026 14:03:36,Query,SELECT * FROM users WHERE userid = 3903,17
06/Feb/2026 12:57:14,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (6709, MB-AG-G07, 3)",46
23/Feb/2026 10:53:51,Query,DELETE FROM sessions WHERE userid = 3391,8
16/Feb/2026 00:18:18,Connect,admin on BCG using TCP/IP,
06/Feb/2026 12:41:24,Query,SELECT ccexpire FROM creditcard WHERE userid = 9236,37
06/Feb/2026 22:16:36,Query,SELECT username FROM users WHERE userid = 3335,37
28/Jan/2026 22:45:29,Query,SELECT * FROM creditcard WHERE userid = 6287,43
18/Feb/2026 07:16:08,Query,SELECT username FROM users WHERE userid = 5805,16
03/Feb/2026 06:57:25,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (7645, DB-SG-G01, 1)",98
19/Feb/2026 08:59:06,Query,SELECT username FROM users WHERE userid = 4212,49
23/Feb/2026 15:51:44,Query,SELECT * FROM users WHERE userid = 7887,22
09/Feb/2026 01:56:56,Query,UPDATE users SET email = patricia@gmail.com WHERE userid = 4025,83
19/Feb/2026 05:25:55,Connect,admin on BCG using TCP/IP,
18/Feb/2026 14:15:35,Query,SELECT username FROM users WHERE userid = 4937,30
07/Feb/2026 12:41:59,Query,DELETE FROM sessions WHERE userid = 4661,15
19/Feb/2026 11:01:25,Query,SELECT username FROM users WHERE userid = 8337,22
27/Jan/2026 02:47:57,Query,SELECT username FROM users WHERE userid = 5891,24
03/Feb/2026 05:31:39,Query,DELETE FROM sessions WHERE userid = 2514,21
07/Feb/2026 05:22:30,Query,SELECT username FROM users WHERE userid = 2895,29
12/Feb/2026 13:06:01,Query,SELECT * FROM users WHERE userid = 5036,25
04/Feb/2026 16:14:29,Query,DELETE FROM sessions WHERE userid = 5556,11
22/Feb/2026 11:34:46,Query,UPDATE products SET stock = stock - 1 WHERE productid = 6407,77
22/Feb/2026 10:41:30,Query,UPDATE products SET stock = stock - 1 WHERE productid = 2255,92
04/Feb/2026 16:01:16,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3452,19
20/Feb/2026 10:55:11,Query,SELECT username FROM users WHERE userid = 8738,50
22/Feb/2026 01:17:12,Query,SELECT * FROM users WHERE userid = 5943,10
15/Feb/2026 14:13:29,Connect,admin on BCG using TCP/IP,
17/Feb/2026 21:57:39,Query,UPDATE users SET email = elizabeth@hotmail.com WHERE userid = 3136,25
02/Feb/2026 11:37:25,Query,SELECT ccexpire FROM creditcard WHERE userid = 8125,47
21/Feb/2026 16:17:22,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (7189, WC-SH-T02, 5)",90
19/Feb/2026 22:48:44,Connect,webapp on BCG using TCP/IP,
31/Jan/2026 08:37:20,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary44, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Michael, Rodriguez, linda28@hotmail.com)",31
27/Jan/2026 00:29:02,Query,UPDATE products SET stock = stock - 1 WHERE productid = 7829,32
22/Feb/2026 13:23:16,Query,SELECT * FROM creditcard WHERE userid = 6641,11
14/Feb/2026 11:23:17,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda12, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Michael, Miller, jennifer75@example.org)",67
12/Feb/2026 18:54:28,Query,SELECT username FROM users WHERE userid = 1989,9
31/Jan/2026 16:26:09,Query,SELECT * FROM creditcard WHERE userid = 3666,38
13/Feb/2026 13:51:32,Query,SELECT * FROM users WHERE userid = 1187,35
08/Feb/2026 17:14:07,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john28, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Miller, jennifer81@company.com)",23
08/Feb/2026 20:58:29,Query,SELECT email FROM users WHERE userid = 9572,22
31/Jan/2026 17:18:04,Query,SELECT * FROM users WHERE userid = 6469,10
08/Feb/2026 05:08:58,Connect,admin on BCG using TCP/IP,
02/Feb/2026 16:53:01,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (1788, MB-AG-G07, 2)",17
27/Jan/2026 01:30:31,Query,SELECT * FROM users WHERE userid = 9468,46
11/Feb/2026 09:20:42,Query,SELECT email FROM users WHERE userid = 6382,6
08/Feb/2026 22:59:42,Query,SELECT username FROM users WHERE userid = 4633,8
22/Feb/2026 02:37:06,Connect,dbuser on BCG using TCP/IP,
19/Feb/2026 21:31:09,Query,DELETE FROM sessions WHERE userid = 9462,9
19/Feb/2026 02:40:54,Query,SELECT email FROM users WHERE userid = 1387,5
12/Feb/2026 14:23:20,Query,SELECT username FROM users WHERE userid = 2208,41
03/Feb/2026 06:45:33,Query,SELECT email FROM users WHERE userid = 7069,22
12/Feb/2026 12:47:05,Connect,dbuser on BCG using TCP/IP,
05/Feb/2026 11:47:55,Connect,dbuser on BCG using TCP/IP,
31/Jan/2026 21:03:36,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9563,32
18/Feb/2026 16:53:17,Query,SELECT * FROM creditcard WHERE userid = 5132,19
26/Jan/2026 03:47:07,Query,SELECT username FROM users WHERE userid = 7512,43
01/Feb/2026 11:40:53,Query,DELETE FROM sessions WHERE userid = 3844,10
27/Jan/2026 15:40:11,Query,DELETE FROM sessions WHERE userid = 7601,23
28/Jan/2026 01:27:15,Query,SELECT ccexpire FROM creditcard WHERE userid = 5363,38
06/Feb/2026 15:13:00,Query,SELECT * FROM users WHERE userid = 6889,25
18/Feb/2026 05:26:50,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (james20, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Patricia, Martinez, william50@company.com)",83
29/Jan/2026 22:20:10,Connect,admin on BCG using TCP/IP,
29/Jan/2026 09:06:39,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1639,64
16/Feb/2026 02:10:45,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia95, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Patricia, Williams, john70@yahoo.com)",91
16/Feb/2026 13:15:00,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9486,47
23/Feb/2026 14:22:56,Query,SELECT username FROM users WHERE userid = 4235,40
26/Jan/2026 03:04:39,Connect,webapp on BCG using TCP/IP,
12/Feb/2026 02:18:06,Query,SELECT ccexpire FROM creditcard WHERE userid = 5892,46
27/Jan/2026 21:38:02,Query,UPDATE users SET email = william@hotmail.com WHERE userid = 4772,12
08/Feb/2026 15:16:25,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4406, WC-SH-T02, 2)",18
15/Feb/2026 03:48:02,Connect,webapp on BCG using TCP/IP,
06/Feb/2026 16:46:44,Connect,dbuser on BCG using TCP/IP,
28/Jan/2026 09:07:02,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (robert88, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Brown, james84@yahoo.com)",23
26/Jan/2026 00:50:15,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (william99, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Martinez, robert71@hotmail.com)",15
14/Feb/2026 15:41:37,Connect,dbuser on BCG using TCP/IP,
06/Feb/2026 22:41:11,Connect,webapp on BCG using TCP/IP,
18/Feb/2026 05:32:05,Query,SELECT * FROM creditcard WHERE userid = 9389,21
14/Feb/2026 02:19:35,Query,SELECT email FROM users WHERE userid = 1036,22
10/Feb/2026 07:32:49,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (james96, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Michael, Garcia, john85@yahoo.com)",47
16/Feb/2026 04:44:28,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4542, MB-AG-T01, 1)",56
19/Feb/2026 04:25:59,Connect,dbuser on BCG using TCP/IP,
21/Feb/2026 21:07:35,Connect,webapp on BCG using TCP/IP,
07/Feb/2026 07:44:34,Connect,dbuser on BCG using TCP/IP,
10/Feb/2026 22:54:15,Query,SELECT email FROM users WHERE userid = 7753,46
23/Feb/2026 21:31:20,Query,SELECT username FROM users WHERE userid = 4766,48
18/Feb/2026 17:39:36,Connect,webapp on BCG using TCP/IP,
02/Feb/2026 01:27:47,Query,SELECT * FROM users WHERE userid = 2534,5
19/Feb/2026 04:46:26,Query,SELECT email FROM users WHERE userid = 2661,13
27/Jan/2026 04:00:34,Query,DELETE FROM sessions WHERE userid = 4651,21
14/Feb/2026 15:27:36,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3086,21
16/Feb/2026 03:08:03,Connect,admin on BCG using TCP/IP,
04/Feb/2026 18:07:36,Query,SELECT * FROM users WHERE userid = 2517,28
16/Feb/2026 14:33:59,Query,SELECT * FROM creditcard WHERE userid = 1726,37
15/Feb/2026 16:17:38,Query,DELETE FROM sessions WHERE userid = 4106,11
21/Feb/2026 04:02:17,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5194,10
20/Feb/2026 07:52:43,Query,UPDATE users SET email = james@example.org WHERE userid = 8863,29
23/Feb/2026 01:51:27,Query,UPDATE users SET email = linda@hotmail.com WHERE userid = 7297,39
14/Feb/2026 20:45:25,Connect,webapp on BCG using TCP/IP,
26/Jan/2026 01:24:23,Query,SELECT ccexpire FROM creditcard WHERE userid = 5127,49
23/Feb/2026 00:13:14,Query,SELECT email FROM users WHERE userid = 2641,25
01/Feb/2026 08:30:18,Query,SELECT * FROM users WHERE userid = 2139,20
12/Feb/2026 06:42:37,Query,SELECT email FROM users WHERE userid = 6699,16
01/Feb/2026 16:50:30,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5028, WSC-MG-G10, 5)",21
05/Feb/2026 09:03:22,Query,UPDATE products SET stock = stock - 1 WHERE productid = 9314,74
25/Jan/2026 23:05:49,Query,SELECT * FROM users WHERE userid = 1356,13
02/Feb/2026 14:54:00,Query,SELECT username FROM users WHERE userid = 8085,43
26/Jan/2026 00:36:38,Connect,dbuser on BCG using TCP/IP,
19/Feb/2026 07:11:04,Query,SELECT email FROM users WHERE userid = 3841,47
27/Jan/2026 19:47:04,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda34, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Patricia, Johnson, james40@company.com)",89
17/Feb/2026 16:00:12,Query,SELECT * FROM creditcard WHERE userid = 5753,17
06/Feb/2026 04:17:15,Query,SELECT * FROM users WHERE userid = 1570,40
27/Jan/2026 11:19:12,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (1982, CU-PG-G06, 1)",29
21/Feb/2026 07:18:58,Query,SELECT username FROM users WHERE userid = 3473,34
01/Feb/2026 00:06:20,Query,SELECT username FROM users WHERE userid = 9424,42
15/Feb/2026 22:25:34,Query,SELECT email FROM users WHERE userid = 6099,14
19/Feb/2026 04:58:17,Query,SELECT * FROM users WHERE userid = 7981,18
19/Feb/2026 20:14:13,Query,SELECT email FROM users WHERE userid = 9359,19
13/Feb/2026 10:11:43,Query,SELECT email FROM users WHERE userid = 8283,44
28/Jan/2026 09:53:47,Query,UPDATE products SET stock = stock - 1 WHERE productid = 4648,56
25/Jan/2026 15:27:17,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (william36, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Johnson, linda17@hotmail.com)",57
11/Feb/2026 05:47:21,Query,SELECT ccexpire FROM creditcard WHERE userid = 2328,14
15/Feb/2026 23:57:19,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (9810, PZ-SG-G05, 3)",65
19/Feb/2026 19:08:24,Query,SELECT email FROM users WHERE userid = 7793,43
29/Jan/2026 16:48:01,Query,SELECT email FROM users WHERE userid = 6552,29
18/Feb/2026 22:36:30,Query,DELETE FROM sessions WHERE userid = 6825,20
19/Feb/2026 20:24:10,Query,SELECT email FROM users WHERE userid = 1478,30
17/Feb/2026 05:26:44,Query,SELECT username FROM users WHERE userid = 9478,23
05/Feb/2026 14:11:53,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8195,29
16/Feb/2026 07:03:18,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8039,61
14/Feb/2026 10:23:41,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (7491, SC-MG-G10, 4)",63
28/Jan/2026 05:26:22,Query,SELECT username FROM users WHERE userid = 9627,37
13/Feb/2026 16:00:27,Query,SELECT * FROM creditcard WHERE userid = 3531,36
02/Feb/2026 10:56:20,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john66, 1e3f0e4291be8533bce600d32c41da4fecfd0204, James, Garcia, linda99@company.com)",85
22/Feb/2026 07:49:44,Query,SELECT * FROM users WHERE userid = 4853,49
07/Feb/2026 05:59:59,Connect,dbuser on BCG using TCP/IP,
14/Feb/2026 02:04:25,Query,SELECT * FROM creditcard WHERE userid = 8164,31
04/Feb/2026 20:03:44,Query,DELETE FROM sessions WHERE userid = 4238,28
04/Feb/2026 12:39:25,Query,SELECT email FROM users WHERE userid = 4577,33
27/Jan/2026 17:24:56,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5521, WC-SH-A01, 1)",25
